id,trade_id,user_id,question_id,dimension,used
2454,125155,176,964,21,TRUE
2455,125156,176,964,22,TRUE
2456,125157,176,964,23,TRUE
2457,125158,176,964,24,TRUE
2458,125159,176,964,25,TRUE
2459,125160,176,964,26,TRUE
2460,125161,176,964,26,TRUE
2461,125162,176,964,27,TRUE
2465,125166,176,969,22,TRUE
2473,125174,176,974,21,TRUE
2474,125175,176,974,22,TRUE
2475,125176,176,974,23,TRUE
2476,125177,176,974,24,TRUE
2482,125183,176,974,30,TRUE
2483,125184,176,979,20,TRUE
2490,125191,176,979,27,TRUE
2497,125198,176,984,25,TRUE
2504,125205,176,989,23,TRUE
2506,125207,176,989,25,TRUE
2508,125209,176,989,30,TRUE
2462,125163,176,964,28,TRUE
2472,125173,176,974,20,TRUE
2479,125180,176,974,27,TRUE
2492,125193,176,984,20,TRUE
2499,125200,176,984,27,TRUE
2500,125201,176,984,28,TRUE
2502,125203,176,989,21,TRUE
2503,125204,176,989,22,TRUE
2463,125164,176,969,20,TRUE
2464,125165,176,969,21,TRUE
2468,125169,176,969,25,TRUE
2470,125171,176,969,27,TRUE
2481,125182,176,974,29,TRUE
2485,125186,176,979,22,TRUE
2488,125189,176,979,25,TRUE
2489,125190,176,979,26,TRUE
2491,125192,176,979,28,TRUE
2494,125195,176,984,22,TRUE
2496,125197,176,984,24,TRUE
2498,125199,176,984,26,TRUE
2507,125208,176,989,29,TRUE
2510,125278,45,399,2,TRUE
2466,125167,176,969,23,TRUE
2467,125168,176,969,24,TRUE
2469,125170,176,969,26,TRUE
2478,125179,176,974,26,TRUE
2480,125181,176,974,28,TRUE
2484,125185,176,979,21,TRUE
2486,125187,176,979,23,TRUE
2501,125202,176,989,20,TRUE
2471,125172,176,969,28,TRUE
2477,125178,176,974,25,TRUE
2487,125188,176,979,24,TRUE
2493,125194,176,984,21,TRUE
2495,125196,176,984,23,TRUE
2505,125206,176,989,24,TRUE
2509,125257,2055,1245,1,TRUE
2511,125294,11018,1249,2,TRUE
2512,125346,10710,864,1,TRUE
2513,125347,10710,865,1,TRUE
2514,125349,10710,369,1,TRUE
2515,125350,10710,369,0,FALSE
2516,125351,10710,369,2,TRUE
2517,125352,10710,369,3,TRUE
2518,125353,10710,369,4,TRUE
2519,125354,10710,369,5,TRUE
2520,125355,10710,369,6,TRUE
2521,125356,10710,369,7,TRUE
2522,125357,10710,369,7,TRUE
2523,125358,10710,369,8,TRUE
2524,125359,10710,140,0,FALSE
2525,125360,10710,140,3,TRUE
2526,125362,10710,857,0,FALSE
2527,125364,10710,1245,0,FALSE
2528,125365,10710,1245,1,TRUE
2529,125366,10710,1241,1,TRUE
2530,125367,45,156,5,TRUE
2531,125368,45,156,5,TRUE
2532,125370,45,1243,2,TRUE
2533,125371,45,1243,4,TRUE
2534,125372,45,1243,0,FALSE
2535,125373,45,857,1,TRUE
2536,125374,45,857,0,FALSE
2537,125375,2075,1254,1,TRUE
2538,125378,2075,857,1,TRUE
2539,125379,2075,861,0,FALSE
2540,125380,2075,865,0,FALSE
2541,125381,372,1168,0,FALSE
2542,125382,372,857,1,TRUE
2543,125383,372,857,0,FALSE
2544,125384,10077,1168,0,FALSE
2545,125385,10077,1124,0,FALSE
2546,125386,10077,1124,1,TRUE
2547,125387,10077,1169,0,FALSE
2548,125388,10077,1169,1,TRUE
2549,125390,10077,861,1,TRUE
2550,125391,10077,861,0,FALSE
2551,125392,10077,1190,0,FALSE
2552,125393,10077,1190,1,TRUE
2553,125394,10077,1207,0,FALSE
2554,125395,10077,1207,1,TRUE
2555,125398,10514,864,1,TRUE
2556,125399,10514,1169,1,TRUE
2557,125400,10514,1169,0,FALSE
2558,125401,10514,864,1,TRUE
2559,125402,10514,861,0,FALSE
2560,125403,10514,861,1,TRUE
2561,125404,10077,865,1,TRUE
2562,125405,10077,865,0,FALSE
2563,125406,10514,1254,0,FALSE
2564,125407,10514,1254,1,TRUE
2565,125408,10514,1241,1,TRUE
2566,125409,10514,1241,2,TRUE
2567,125410,10514,1245,1,TRUE
2568,125411,10514,1245,0,FALSE
2569,125412,10514,861,1,TRUE
2570,125413,10514,861,0,FALSE
2571,125414,10514,865,0,FALSE
2572,125415,10514,865,1,TRUE
2573,125416,10514,1243,4,TRUE
2574,125417,10514,1243,3,TRUE
2575,125418,10514,1243,2,TRUE
2576,125419,10514,1207,0,FALSE
2577,125420,10514,1207,1,TRUE
2578,125421,10514,156,5,TRUE
2579,125422,10514,156,4,TRUE
2580,125423,10514,156,3,TRUE
2581,125424,10514,865,0,FALSE
2582,125427,218,865,1,TRUE
2583,125428,218,861,1,TRUE
2584,125429,218,861,0,FALSE
2585,125431,10260,861,0,FALSE
2586,125432,10260,861,1,TRUE
2587,125433,218,864,1,TRUE
2588,125434,218,864,1,TRUE
2589,125436,218,1298,0,FALSE
2590,125437,218,1298,1,TRUE
2591,125438,218,156,5,TRUE
2592,125439,10260,912,1,TRUE
2593,125440,10260,912,0,FALSE
2594,125442,10260,912,1,TRUE
2595,125444,10260,879,1,TRUE
2596,125445,10260,879,0,FALSE
2597,125448,10260,879,1,TRUE
2598,125449,10260,879,0,FALSE
2599,125450,10260,879,1,TRUE
2600,125451,10260,912,1,TRUE
2601,125452,10260,912,0,FALSE
2602,125454,10260,879,0,FALSE
2603,125455,10260,879,0,FALSE
2604,125458,10260,879,0,FALSE
2605,125459,10260,879,0,FALSE
2606,125460,10260,879,1,TRUE
2607,125462,10260,1048,0,FALSE
2608,125463,10260,1048,1,TRUE
2609,125466,10260,1307,0,FALSE
2610,125467,10260,1307,1,TRUE
2611,125468,10260,377,0,FALSE
2612,125469,10260,377,1,TRUE
2619,125476,10260,1222,0,FALSE
2620,125479,10260,1224,0,FALSE
2623,125482,10260,1224,0,FALSE
2635,125496,10260,136,1,TRUE
2636,125497,10260,136,2,TRUE
2639,125500,10260,1048,0,FALSE
2641,125502,10260,1048,0,FALSE
2613,125470,10260,1222,0,FALSE
2621,125480,10260,1224,0,FALSE
2625,125484,10260,1224,0,FALSE
2627,125486,10260,1224,2,TRUE
2633,125494,10260,136,3,TRUE
2614,125471,10260,1222,1,TRUE
2617,125474,10260,1222,1,TRUE
2628,125487,10260,1224,2,TRUE
2634,125495,10260,136,0,FALSE
2615,125472,10260,1222,0,FALSE
2616,125473,10260,1222,1,TRUE
2631,125492,10260,377,0,FALSE
2632,125493,10260,1307,1,TRUE
2637,125498,10260,136,3,TRUE
2618,125475,10260,1222,1,TRUE
2622,125481,10260,1224,0,FALSE
2624,125483,10260,1224,3,TRUE
2626,125485,10260,1224,2,TRUE
2629,125490,10260,377,1,TRUE
2630,125491,10260,377,1,TRUE
2638,125499,10260,1048,0,FALSE
2640,125501,10260,1048,0,FALSE
2642,125503,10260,1048,0,FALSE
2643,125504,10260,1048,0,FALSE
2644,125505,10260,1048,0,FALSE
2645,125506,10260,1048,1,TRUE
2646,125507,10260,1048,1,TRUE
2647,125508,10260,1048,1,TRUE
2648,125509,10260,1048,1,TRUE
2649,125511,10260,1048,0,FALSE
2650,125512,10260,1048,2,TRUE
2651,125513,10260,879,1,TRUE
2652,125516,10260,136,2,TRUE
2653,125517,10260,135,0,FALSE
2654,125518,10260,135,0,FALSE
2655,125519,10260,135,0,FALSE
2656,125520,10260,135,1,TRUE
2657,125521,10260,135,1,TRUE
2658,125522,10260,135,1,TRUE
2659,125523,10260,135,1,TRUE
2660,125525,10514,1318,0,FALSE
2661,125526,10514,1318,1,TRUE
2662,125527,10514,1318,2,TRUE
2663,125528,10514,1318,3,TRUE
2664,125529,10514,1318,4,TRUE
2665,125530,10514,1318,5,TRUE
2666,125532,10514,1318,4,TRUE
2667,125533,10514,1318,0,FALSE
2668,125534,10514,1318,1,TRUE
2669,125535,10514,1318,2,TRUE
2670,125536,10514,1318,3,TRUE
2671,125537,10514,1318,4,TRUE
2672,125538,10514,1318,5,TRUE
2673,125544,10514,132,1,TRUE
2674,125545,10514,772,1,TRUE
2675,125547,10514,132,1,TRUE
2676,125548,10514,768,1,TRUE
2677,125549,10514,769,0,FALSE
2678,125550,10514,769,1,TRUE
2679,125551,10514,770,1,TRUE
2680,125552,10514,768,1,TRUE
2681,125553,10514,132,1,TRUE
2682,125554,10514,133,0,FALSE
2683,125555,10514,133,2,TRUE
2684,125556,10514,133,1,TRUE
2685,125557,10514,133,3,TRUE
2686,125558,10514,133,4,TRUE
2687,125559,10514,133,4,TRUE
2688,125560,10514,133,4,TRUE
2689,125562,10514,769,1,TRUE
2690,125563,10514,768,0,FALSE
2691,125564,10514,768,1,TRUE
2692,125565,10514,768,0,FALSE
2693,125566,10514,770,0,FALSE
2694,125567,10514,768,1,TRUE
2695,125569,10514,769,1,TRUE
2696,125570,10514,1302,1,TRUE
2697,125571,10514,1302,0,FALSE
2698,125573,10514,201,1,TRUE
2699,125574,10514,201,0,FALSE
2700,125576,10514,133,4,TRUE
2701,125577,10514,135,0,FALSE
2702,125578,10710,1279,0,FALSE
2703,125579,10710,1279,1,TRUE
2704,125580,10710,1279,2,TRUE
2705,125581,10710,1279,3,TRUE
2706,125583,10710,634,0,FALSE
2707,125584,10710,634,3,TRUE
2708,125585,10710,1274,1,TRUE
2709,125587,10710,1283,1,TRUE
2710,125588,10710,1283,0,FALSE
2711,125590,10710,1274,1,TRUE
2712,125591,10710,1274,0,FALSE
2713,125592,10710,1274,0,FALSE
2714,125594,10710,1275,0,FALSE
2715,125595,10710,1275,5,TRUE
2716,125596,10710,1274,1,TRUE
2717,125597,2075,1207,1,TRUE
2718,125598,2075,1207,0,FALSE
2719,125599,10077,135,1,TRUE
2720,125600,10077,135,1,TRUE
2721,125601,10077,135,1,TRUE
2722,125605,10077,884,1,TRUE
2723,125606,10077,884,5,TRUE
2724,125607,10077,884,4,TRUE
2725,125608,10077,884,3,TRUE
2726,125609,10077,884,2,TRUE
2727,125610,10077,884,0,FALSE
2728,125621,45,771,1,TRUE
2729,125622,45,771,0,FALSE
2730,125623,45,768,0,FALSE
2731,125624,45,768,0,FALSE
2732,125627,10833,531,1,TRUE
2733,125630,10833,531,0,FALSE
2734,125636,10833,861,0,FALSE
2735,125637,10833,861,1,TRUE
2736,125640,10833,861,0,FALSE
2737,125641,10077,861,0,FALSE
2738,125643,10077,861,1,TRUE
2739,125646,10833,531,1,TRUE
2740,125647,10833,531,0,FALSE
2741,125650,10833,857,0,FALSE
2742,125651,10833,857,1,TRUE
2745,125658,45,857,1,TRUE
2750,125679,10710,531,1,TRUE
2760,125691,10710,316,0,FALSE
2766,125698,10710,316,2,TRUE
2770,125702,10710,1066,13,TRUE
2772,125708,10710,1066,0,FALSE
2780,125736,10710,884,3,TRUE
2783,125739,10710,884,5,TRUE
2788,125749,10710,884,3,TRUE
2796,125758,10710,884,0,FALSE
2818,125818,10260,1258,0,FALSE
2820,125822,10260,1258,0,FALSE
2821,125823,10260,1258,0,FALSE
2825,125832,10260,1295,3,TRUE
2826,125837,10077,1148,0,FALSE
2827,125838,10077,1148,1,TRUE
2829,125845,10710,883,0,FALSE
2830,125846,10710,873,0,FALSE
2832,125848,10710,816,0,FALSE
2839,125857,10710,1253,1,TRUE
2840,125858,10710,1253,1,TRUE
2845,125863,10710,1273,0,FALSE
2858,125876,176,926,28,TRUE
2860,125878,176,926,21,TRUE
2861,125881,10710,443,0,FALSE
2869,125890,176,949,27,TRUE
2872,125893,10710,1228,0,FALSE
2873,125894,10710,1228,0,FALSE
2886,125907,176,954,26,TRUE
2887,125908,10710,1228,3,TRUE
2891,125912,176,959,18,TRUE
2892,125913,176,959,19,TRUE
2896,125917,176,959,23,TRUE
2903,125924,176,964,23,TRUE
2905,125926,176,964,25,TRUE
2911,125932,176,984,21,TRUE
2912,125933,176,984,22,TRUE
2930,125959,10710,446,1,TRUE
2931,125960,10710,446,0,FALSE
2932,126002,11028,1249,1,TRUE
2939,126022,45,531,0,FALSE
2950,126053,2075,629,0,FALSE
2952,126056,10850,629,0,FALSE
2953,126057,10850,629,0,FALSE
2743,125654,45,531,1,TRUE
2748,125667,45,1254,0,FALSE
2749,125668,45,1254,1,TRUE
2755,125684,10710,553,3,TRUE
2756,125687,10710,316,3,TRUE
2763,125694,10710,316,2,TRUE
2764,125695,45,316,1,TRUE
2773,125709,10710,1066,0,FALSE
2775,125712,10710,1066,0,FALSE
2777,125731,10710,1076,7,TRUE
2781,125737,10710,884,2,TRUE
2784,125740,10710,884,4,TRUE
2793,125755,10710,884,5,TRUE
2795,125757,10710,884,3,TRUE
2797,125759,10710,884,1,TRUE
2798,125761,10710,884,5,TRUE
2802,125765,10710,884,1,TRUE
2803,125766,10710,884,1,TRUE
2804,125767,10710,884,0,FALSE
2807,125773,10710,1176,0,FALSE
2809,125778,10710,1191,0,FALSE
2812,125782,10710,1197,0,FALSE
2834,125851,10710,787,0,FALSE
2835,125853,10710,1237,0,FALSE
2836,125854,10710,1237,3,TRUE
2837,125855,10710,1237,2,TRUE
2841,125859,10710,1253,0,FALSE
2844,125862,10710,1273,1,TRUE
2849,125867,10710,682,1,TRUE
2854,125872,176,926,25,TRUE
2855,125873,10710,1228,2,TRUE
2862,125882,10710,443,0,FALSE
2867,125888,176,949,25,TRUE
2884,125905,176,954,24,TRUE
2893,125914,176,959,20,TRUE
2895,125916,176,959,22,TRUE
2897,125918,176,959,24,TRUE
2900,125921,176,959,27,TRUE
2908,125929,176,964,28,TRUE
2914,125935,176,984,24,TRUE
2923,125944,10710,141,1,TRUE
2938,126021,372,531,0,FALSE
2940,126023,45,531,1,TRUE
2943,126029,10229,1273,0,FALSE
2947,126044,2075,631,3,TRUE
2744,125656,45,531,0,FALSE
2757,125688,10710,316,2,TRUE
2759,125690,10710,316,0,FALSE
2762,125693,10710,316,3,TRUE
2765,125696,45,316,2,TRUE
2767,125699,10710,316,2,TRUE
2774,125710,10710,1066,0,FALSE
2785,125741,10710,884,3,TRUE
2787,125744,10710,884,2,TRUE
2789,125750,10710,884,5,TRUE
2791,125752,10710,884,0,FALSE
2794,125756,10710,884,4,TRUE
2800,125763,10710,884,3,TRUE
2808,125774,10710,1176,1,TRUE
2814,125784,10710,1195,0,FALSE
2817,125816,10260,1258,0,FALSE
2822,125825,10260,1258,0,FALSE
2838,125856,10710,1237,0,FALSE
2842,125860,10710,1237,0,FALSE
2847,125865,10710,1273,1,TRUE
2850,125868,10710,682,0,FALSE
2853,125871,176,926,24,TRUE
2856,125874,176,926,26,TRUE
2864,125884,176,949,22,TRUE
2868,125889,176,949,26,TRUE
2870,125891,176,949,28,TRUE
2878,125899,10710,1228,1,TRUE
2880,125901,176,954,21,TRUE
2882,125903,176,954,23,TRUE
2885,125906,176,954,25,TRUE
2894,125915,176,959,21,TRUE
2907,125928,176,964,27,TRUE
2916,125937,176,984,26,TRUE
2917,125938,176,984,27,TRUE
2920,125941,176,989,27,TRUE
2921,125942,176,989,28,TRUE
2922,125943,10710,141,0,FALSE
2937,126020,372,531,0,FALSE
2944,126039,39,634,3,TRUE
2945,126040,10077,634,3,TRUE
2949,126052,2075,857,1,TRUE
2746,125660,45,861,1,TRUE
2751,125680,10710,531,0,FALSE
2758,125689,10710,316,1,TRUE
2769,125701,10710,1066,13,TRUE
2771,125703,10710,1066,13,TRUE
2779,125735,10710,884,4,TRUE
2782,125738,10710,884,1,TRUE
2786,125742,10710,884,0,FALSE
2790,125751,10710,884,4,TRUE
2801,125764,10710,884,2,TRUE
2805,125771,10710,1176,0,FALSE
2810,125779,10710,1191,1,TRUE
2813,125783,10710,1195,1,TRUE
2815,125813,10260,1258,3,TRUE
2819,125820,10260,1258,0,FALSE
2828,125844,10710,883,1,TRUE
2843,125861,10710,1237,3,TRUE
2846,125864,10710,1273,0,FALSE
2848,125866,10710,1273,0,FALSE
2851,125869,10710,1228,3,TRUE
2859,125877,176,926,22,TRUE
2863,125883,10710,443,1,TRUE
2866,125886,176,949,24,TRUE
2871,125892,10710,1228,0,FALSE
2875,125896,10710,1228,0,FALSE
2877,125898,176,954,20,TRUE
2890,125911,176,954,28,TRUE
2899,125920,176,959,26,TRUE
2901,125922,176,959,28,TRUE
2910,125931,176,984,20,TRUE
2913,125934,176,984,23,TRUE
2918,125939,176,984,28,TRUE
2919,125940,176,989,26,TRUE
2926,125951,10710,170,4,TRUE
2927,125952,10710,312,4,TRUE
2928,125953,10710,310,4,TRUE
2929,125954,10710,311,1,TRUE
2933,126008,10077,777,0,FALSE
2934,126009,10077,777,1,TRUE
2935,126018,372,227,0,FALSE
2936,126019,372,227,1,TRUE
2941,126027,10229,1273,0,FALSE
2946,126043,2075,616,8,TRUE
2951,126054,2075,721,0,FALSE
2954,126058,10850,629,1,TRUE
2747,125661,45,861,0,FALSE
2752,125681,10710,531,0,FALSE
2753,125682,10710,553,2,TRUE
2754,125683,10710,553,0,FALSE
2761,125692,10710,316,0,FALSE
2768,125700,10710,1066,13,TRUE
2776,125713,10710,1066,0,FALSE
2778,125734,10710,884,5,TRUE
2792,125753,10710,884,2,TRUE
2799,125762,10710,884,4,TRUE
2806,125772,10710,1176,1,TRUE
2811,125781,10710,1197,1,TRUE
2816,125814,10260,1295,3,TRUE
2823,125826,10260,1258,0,FALSE
2824,125828,10260,1258,2,TRUE
2831,125847,10710,816,1,TRUE
2833,125850,10710,787,1,TRUE
2852,125870,10710,1228,2,TRUE
2857,125875,176,926,27,TRUE
2865,125885,176,949,23,TRUE
2874,125895,176,954,18,TRUE
2876,125897,176,954,19,TRUE
2879,125900,10710,1228,1,TRUE
2881,125902,176,954,22,TRUE
2883,125904,10710,1228,3,TRUE
2888,125909,176,954,26,TRUE
2889,125910,176,954,27,TRUE
2898,125919,176,959,25,TRUE
2902,125923,176,964,22,TRUE
2904,125925,176,964,24,TRUE
2906,125927,176,964,26,TRUE
2909,125930,176,984,19,TRUE
2915,125936,176,984,25,TRUE
2924,125945,10710,141,0,FALSE
2925,125950,10710,171,6,TRUE
2942,126028,10229,1273,1,TRUE
2948,126049,10116,861,0,FALSE
2955,126060,10850,446,1,TRUE
2956,126061,10850,446,0,FALSE
2957,126062,10850,857,1,TRUE
2958,126064,10850,857,0,FALSE
2959,126065,10850,631,3,TRUE
2960,126066,10850,616,8,TRUE
2961,126067,10850,631,0,FALSE
2962,126068,10850,631,1,TRUE
2963,126069,10850,631,2,TRUE
2964,126070,10850,631,2,TRUE
2965,126071,10850,861,0,FALSE
2966,126072,10850,861,1,TRUE
2967,126074,10850,634,3,TRUE
2968,126075,10850,634,2,TRUE
2969,126076,10850,634,1,TRUE
2970,126077,10850,634,0,FALSE
2971,126078,10850,1274,1,TRUE
2972,126079,10850,1274,1,TRUE
2973,126080,10850,884,0,FALSE
2974,126081,10850,884,1,TRUE
2975,126082,10850,884,2,TRUE
2976,126083,10850,884,3,TRUE
2977,126084,10850,884,4,TRUE
2978,126085,10850,884,5,TRUE
2979,126086,10850,874,1,TRUE
2980,126087,10850,874,1,TRUE
2981,126094,10850,872,1,TRUE
2982,126095,10850,871,1,TRUE
2983,126097,10850,871,1,TRUE
2984,126098,10850,871,1,TRUE
2985,126099,10850,869,1,TRUE
2986,126101,10850,869,1,TRUE
2987,126102,10850,874,1,TRUE
2988,126103,10850,873,1,TRUE
2989,126104,10850,872,1,TRUE
2990,126105,10850,872,1,TRUE
2991,126106,10850,872,1,TRUE
2992,126110,10850,873,1,TRUE
2993,126111,10850,873,1,TRUE
2994,126113,10850,873,1,TRUE
2995,126114,10850,869,1,TRUE
2996,126115,10850,869,1,TRUE
2997,126116,10850,869,1,TRUE
2998,126118,10850,871,1,TRUE
2999,126119,10850,871,1,TRUE
3000,126120,10850,871,1,TRUE
3001,126124,10850,872,1,TRUE
3002,126125,10850,872,1,TRUE
3003,126126,10850,873,1,TRUE
3004,126127,10850,869,1,TRUE
3005,126128,10850,869,1,TRUE
3006,126129,10850,871,1,TRUE
3007,126130,10850,871,1,TRUE
3008,126131,10850,871,1,TRUE
3009,126137,10850,883,1,TRUE
3010,126138,10850,884,4,TRUE
3011,126139,10850,884,2,TRUE
3012,126140,10850,884,3,TRUE
3013,126142,10850,884,4,TRUE
3014,126144,10850,884,4,TRUE
3015,126145,10850,884,3,TRUE
3016,126147,10850,884,4,TRUE
3017,126152,10850,874,0,FALSE
3018,126154,10850,874,0,FALSE
3019,126156,10850,874,0,FALSE
3020,126166,11022,857,1,TRUE
3021,126168,10850,771,2,TRUE
3022,126169,10850,771,3,TRUE
3023,126170,10850,771,0,FALSE
3024,126171,10850,771,1,TRUE
3025,126172,10850,772,1,TRUE
3027,126174,10850,769,0,FALSE
3028,126175,10850,769,1,TRUE
3029,126176,10850,768,1,TRUE
3031,126178,372,227,0,FALSE
3038,126185,372,316,1,TRUE
3044,126191,10850,1228,2,TRUE
3045,126192,10850,1228,2,TRUE
3077,126227,10850,1191,0,FALSE
3083,126235,10850,1214,3,TRUE
3089,126244,10850,1198,1,TRUE
3093,126249,10850,1210,3,TRUE
3102,126261,10850,1214,0,FALSE
3115,126280,10850,696,0,FALSE
3119,126284,10850,696,3,TRUE
3122,126288,10850,773,1,TRUE
3126,126295,10850,773,0,FALSE
3129,126299,10850,647,1,TRUE
3134,126307,372,857,0,FALSE
3135,126308,10850,895,1,TRUE
3137,126310,10850,896,1,TRUE
3155,126337,10514,1243,0,FALSE
3159,126342,10514,1148,0,FALSE
3165,126351,10514,562,1,TRUE
3192,126384,10514,1262,6,TRUE
3209,126416,10514,1206,0,FALSE
3210,126417,10514,1201,0,FALSE
3215,126423,10514,1233,1,TRUE
3217,126426,10514,1197,1,TRUE
3219,126434,10514,1254,0,FALSE
3223,126444,10514,1174,0,FALSE
3228,126472,10077,857,0,FALSE
3229,126473,10077,857,1,TRUE
3233,126490,10514,886,0,FALSE
3235,126498,10514,886,0,FALSE
3240,126518,45,8,2,TRUE
3248,126547,45,484,1,TRUE
3260,126593,10260,1328,3,TRUE
3267,126601,10260,1330,2,TRUE
3269,126603,10260,1330,3,TRUE
3271,126605,10260,1329,3,TRUE
3276,126658,10260,1329,0,FALSE
3279,126661,45,1329,4,TRUE
3281,126663,45,1329,2,TRUE
3286,126672,10260,1327,0,FALSE
3288,126674,45,1329,0,FALSE
3301,126687,45,1329,0,FALSE
3026,126173,10850,772,0,FALSE
3030,126177,10850,768,0,FALSE
3042,126189,372,316,1,TRUE
3048,126195,10850,443,2,TRUE
3049,126196,372,999,4,TRUE
3053,126200,10850,316,1,TRUE
3060,126207,10850,1253,0,FALSE
3062,126209,372,1135,4,TRUE
3065,126212,10850,1191,1,TRUE
3066,126213,10850,1195,1,TRUE
3069,126216,10850,1188,1,TRUE
3072,126220,10850,1191,0,FALSE
3090,126246,10850,1198,0,FALSE
3091,126247,10850,1210,0,FALSE
3098,126256,10850,1198,0,FALSE
3100,126258,10850,1189,0,FALSE
3106,126266,10850,1210,0,FALSE
3110,126270,10850,1214,2,TRUE
3111,126271,10850,1214,1,TRUE
3114,126278,372,779,1,TRUE
3121,126287,10850,697,7,TRUE
3124,126292,372,857,0,FALSE
3145,126323,10514,1324,0,FALSE
3149,126327,10514,548,2,TRUE
3150,126328,10514,548,0,FALSE
3153,126333,10514,548,5,TRUE
3158,126340,10514,1243,4,TRUE
3163,126349,10514,562,1,TRUE
3171,126358,10514,1309,2,TRUE
3177,126366,10514,900,1,TRUE
3180,126369,10514,900,2,TRUE
3182,126371,10514,909,0,FALSE
3186,126376,10514,141,0,FALSE
3196,126392,10514,1308,1,TRUE
3207,126412,10514,1203,0,FALSE
3216,126424,10514,1233,0,FALSE
3224,126446,10514,1045,4,TRUE
3225,126447,10514,1045,1,TRUE
3231,126486,10514,890,3,TRUE
3232,126488,10514,886,0,FALSE
3234,126492,10514,886,0,FALSE
3237,126512,45,857,0,FALSE
3239,126514,45,857,1,TRUE
3243,126529,10077,726,2,TRUE
3259,126590,10260,1328,2,TRUE
3264,126598,10260,1330,0,FALSE
3268,126602,10260,1330,1,TRUE
3273,126655,10260,1329,4,TRUE
3275,126657,10260,1329,0,FALSE
3280,126662,45,1329,3,TRUE
3282,126664,45,1329,1,TRUE
3032,126179,372,227,1,TRUE
3033,126180,372,443,4,TRUE
3041,126188,372,316,1,TRUE
3047,126194,10850,443,2,TRUE
3057,126204,10850,1253,1,TRUE
3059,126206,10850,1253,0,FALSE
3064,126211,10850,1191,0,FALSE
3068,126215,10850,1191,1,TRUE
3075,126225,10850,1188,0,FALSE
3078,126229,10850,1191,1,TRUE
3081,126233,10850,1214,2,TRUE
3084,126236,10850,1214,3,TRUE
3087,126240,10850,1198,1,TRUE
3109,126269,10850,1214,3,TRUE
3112,126275,10850,170,4,TRUE
3120,126285,10850,696,3,TRUE
3123,126290,372,857,1,TRUE
3127,126297,10850,708,0,FALSE
3131,126304,372,900,3,TRUE
3138,126311,10850,896,0,FALSE
3142,126318,10850,1235,0,FALSE
3147,126325,10514,1324,0,FALSE
3148,126326,10514,1324,0,FALSE
3151,126329,10514,548,1,TRUE
3160,126343,10514,1148,0,FALSE
3164,126350,10514,562,1,TRUE
3167,126354,10514,901,0,FALSE
3170,126357,10514,1309,0,FALSE
3174,126363,10514,900,0,FALSE
3175,126364,10514,900,0,FALSE
3184,126373,10514,909,1,TRUE
3187,126377,10514,1299,1,TRUE
3195,126391,10514,1308,0,FALSE
3214,126422,10514,1234,0,FALSE
3218,126427,10514,1197,0,FALSE
3221,126439,10514,446,1,TRUE
3226,126450,10514,1045,4,TRUE
3227,126455,39,726,2,TRUE
3238,126513,45,857,1,TRUE
3241,126519,45,8,1,TRUE
3244,126530,10077,726,2,TRUE
3251,126558,10260,1328,4,TRUE
3253,126560,10260,1329,0,FALSE
3254,126561,10260,1330,0,FALSE
3258,126587,10260,1328,1,TRUE
3261,126594,10260,1329,1,TRUE
3274,126656,10260,1329,4,TRUE
3287,126673,10260,1327,0,FALSE
3289,126675,45,1329,0,FALSE
3290,126676,45,1329,0,FALSE
3296,126682,45,1329,3,TRUE
3034,126181,372,443,2,TRUE
3035,126182,372,443,3,TRUE
3039,126186,372,316,1,TRUE
3040,126187,372,316,1,TRUE
3043,126190,372,316,1,TRUE
3046,126193,10850,443,2,TRUE
3052,126199,10850,316,1,TRUE
3054,126201,10850,316,1,TRUE
3056,126203,10850,1253,1,TRUE
3063,126210,372,1325,0,FALSE
3070,126217,10850,1188,0,FALSE
3071,126219,10850,1191,0,FALSE
3074,126222,10850,1191,1,TRUE
3076,126226,10850,1191,1,TRUE
3080,126232,10850,1214,2,TRUE
3085,126237,10850,1214,3,TRUE
3095,126251,10850,1210,1,TRUE
3101,126260,10850,1198,0,FALSE
3103,126262,10850,1214,2,TRUE
3104,126263,10850,1214,3,TRUE
3105,126265,10850,1210,4,TRUE
3108,126268,10850,1214,0,FALSE
3117,126282,10850,696,4,TRUE
3125,126294,10850,773,1,TRUE
3132,126305,372,900,3,TRUE
3136,126309,10850,895,0,FALSE
3140,126314,10850,1121,12,TRUE
3146,126324,10514,1324,0,FALSE
3152,126330,10514,548,4,TRUE
3156,126338,10514,1243,2,TRUE
3157,126339,10514,1243,3,TRUE
3161,126344,10514,1148,1,TRUE
3166,126352,10514,562,0,FALSE
3168,126355,10514,901,1,TRUE
3172,126359,10514,1309,1,TRUE
3176,126365,10514,900,1,TRUE
3178,126367,10514,900,1,TRUE
3179,126368,10514,900,1,TRUE
3190,126381,10514,1284,1,TRUE
3193,126385,10514,1291,6,TRUE
3198,126395,10514,997,1,TRUE
3200,126398,10514,997,0,FALSE
3201,126399,10514,997,1,TRUE
3204,126403,10514,413,2,TRUE
3205,126404,10514,413,3,TRUE
3213,126421,10514,1234,1,TRUE
3220,126438,10514,788,0,FALSE
3222,126442,10514,1174,1,TRUE
3236,126499,10514,890,3,TRUE
3245,126544,10260,857,0,FALSE
3247,126546,45,484,0,FALSE
